gid,no,instl_pupr,administ,instl_dtl,lo,la,tot_camera,pixel,instl_de,geometry
103012,21894,생활방범,경상남도 진주시청,경상남도 진주시 진주성로100번길 6 (상봉동),128.076231,35.198508,3,200,2022-11-21,POINT (128.076231 35.198508)
103013,21895,생활방범,경상남도 진주시청,경상남도 진주시 진주성로100번길 13 (상봉동),128.076989,35.198747,4,200,2022-11-21,POINT (128.076989 35.198747)
103014,21896,생활방범,경상남도 진주시청,경상남도 진주시 진주성로183번길 6 (상봉동),128.073482,35.205066,2,200,2022-11-21,POINT (128.073482 35.205066)
103015,21897,생활방범,경상남도 진주시청,경상남도 진주시 진양호로532번길 15 (동성동),128.084139,35.191837,3,200,2022-11-21,POINT (128.084139 35.191837)
103016,21898,생활방범,경상남도 진주시청,경상남도 진주시 옥봉길 43 (옥봉동),128.091201,35.19541,2,200,2022-11-21,POINT (128.091201 35.19541)
103017,21899,생활방범,경상남도 진주시청,,128.087545,35.195446,2,200,2022-11-21,POINT (128.087545 35.195446)
103018,21900,생활방범,경상남도 진주시청,경상남도 진주시 봉래길43번길 3-5 (봉래동),128.085044,35.201137,1,200,2022-11-21,POINT (128.085044 35.201137)
103019,21901,생활방범,경상남도 진주시청,경상남도 진주시 봉래길 26 (봉래동),128.083967,35.201059,2,200,2022-11-21,POINT (128.083967 35.201059)
103020,21902,생활방범,경상남도 진주시청,경상남도 진주시 봉래길27번길 6-5 (봉래동),128.084677,35.201595,2,200,2022-11-21,POINT (128.084677 35.201595)
103021,21903,생활방범,경상남도 진주시청,경상남도 진주시 도동천로 248 (하대동),128.12306,35.189317,2,200,2022-11-21,POINT (128.12306 35.189317)
103022,21904,생활방범,경상남도 진주시청,경상남도 진주시 대신로283번길 12 (상대동),128.115772,35.185777,4,200,2022-11-21,POINT (128.115772 35.185777)
103023,21905,생활방범,경상남도 진주시청,경상남도 진주시 동진로215번길 25 (상대동),128.114727,35.181856,5,200,2022-11-21,POINT (128.114727 35.181856)
103024,21906,생활방범,경상남도 진주시청,경상남도 진주시 동진로 204-5 (상대동),128.113701,35.179438,3,200,2022-11-21,POINT (128.113701 35.179438)
103025,21907,생활방범,경상남도 진주시청,경상남도 진주시 돗골로 153 (상대동),128.111879,35.181902,4,200,2022-11-21,POINT (128.111879 35.181902)
103026,21908,생활방범,경상남도 진주시청,경상남도 진주시 솔밭로132번길 25 (상대동),128.109496,35.180929,5,200,2022-11-21,POINT (128.109496 35.180929)
103027,21909,생활방범,경상남도 진주시청,경상남도 진주시 창렬로 94 (상봉동),128.068469,35.1967,3,200,2022-11-21,POINT (128.068469 35.1967)
103028,21910,생활방범,경상남도 진주시청,경상남도 진주시 상봉대룡길17번길 8-1 (상봉동),128.067621,35.200992,4,200,2022-11-21,POINT (128.067621 35.200992)
103029,21911,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 중천로67번길 25,128.144773,35.219228,1,200,2022-11-21,POINT (128.144773 35.219228)
103030,21912,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 중천로67번길 25,128.142231,35.218931,2,200,2022-11-21,POINT (128.142231 35.218931)
103031,21913,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 금산로 75,128.143961,35.216613,4,200,2022-11-21,POINT (128.143961 35.216613)
103032,21914,어린이보호,경상남도 진주시청,,128.144892,35.215523,2,200,2022-11-21,POINT (128.144892 35.215523)
103033,21915,어린이보호,경상남도 진주시청,,128.144053,35.214507,1,200,2022-11-21,POINT (128.144053 35.214507)
103034,21916,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 송백로 397,128.1348,35.205257,1,200,2022-11-21,POINT (128.1348 35.205257)
103035,21917,생활방범,경상남도 진주시청,,128.073967,35.181831,2,200,2022-11-21,POINT (128.073967 35.181831)
103036,21918,생활방범,경상남도 진주시청,,128.071736,35.177049,2,200,2022-11-21,POINT (128.071736 35.177049)
103037,21919,생활방범,경상남도 진주시청,,128.069697,35.172821,3,200,2022-11-21,POINT (128.069697 35.172821)
103263,22145,교통정보수집,경상남도 진주시청,,128.139767,35.161327,2,200,2022-11-21,POINT (128.139767 35.161327)
103039,21921,생활방범,경상남도 진주시청,경상남도 진주시 동진로 155 (상대동),128.108065,35.17973,1,200,2022-11-21,POINT (128.108065 35.17973)
103040,21922,생활방범,경상남도 진주시청,경상남도 진주시 동진로 155 (상대동),128.109016,35.179792,2,200,2022-11-21,POINT (128.109016 35.179792)
103041,21923,생활방범,경상남도 진주시청,경상남도 진주시 금산면 금산순환로587번길 61,128.155712,35.211604,3,200,2022-11-21,POINT (128.155712 35.211604)
103042,21924,생활방범,경상남도 진주시청,경상남도 진주시 금산면 금산순환로587번길 61,128.155444,35.211473,3,200,2022-11-21,POINT (128.155444 35.211473)
103043,21925,생활방범,경상남도 진주시청,경상남도 진주시 금산면 금산순환로587번길 61,128.155176,35.211698,3,200,2022-11-21,POINT (128.155176 35.211698)
103044,21926,생활방범,경상남도 진주시청,경상남도 진주시 금산면 금산순환로587번길 61,128.154624,35.211556,3,200,2022-11-21,POINT (128.154624 35.211556)
103045,21927,생활방범,경상남도 진주시청,,128.108104,35.147925,2,200,2022-11-21,POINT (128.108104 35.147925)
103046,21928,생활방범,경상남도 진주시청,,128.110715,35.151965,2,200,2022-11-21,POINT (128.110715 35.151965)
103047,21929,차량방범,경상남도 진주시청,,128.119042,35.158633,1,200,2022-11-21,POINT (128.119042 35.158633)
103048,21930,차량방범,경상남도 진주시청,경상남도 진주시 가좌안골길16번길 1 (가좌동),128.108769,35.153196,4,200,2022-11-21,POINT (128.108769 35.153196)
103049,21931,생활방범,경상남도 진주시청,경상남도 진주시 가호로 63 (호탄동),128.113102,35.164107,4,200,2022-11-21,POINT (128.113102 35.164107)
103050,21932,생활방범,경상남도 진주시청,,128.088942,35.190794,3,200,2022-11-21,POINT (128.088942 35.190794)
103051,21933,생활방범,경상남도 진주시청,,128.16529,35.232486,3,200,2022-11-21,POINT (128.16529 35.232486)
103052,21934,교통정보수집,경상남도 진주시청,,128.114439,35.15146,4,200,2022-11-21,POINT (128.114439 35.15146)
103053,21935,생활방범,경상남도 진주시청,,128.116677,35.163964,2,200,2022-11-21,POINT (128.116677 35.163964)
103054,21936,생활방범,경상남도 진주시청,경상남도 진주시 호탄길28번길 10 (호탄동),128.117125,35.164007,4,200,2022-11-21,POINT (128.117125 35.164007)
103055,21937,생활방범,경상남도 진주시청,경상남도 진주시 개양로6번길 8-13 (가좌동),128.108892,35.15504,3,200,2022-11-21,POINT (128.108892 35.15504)
